watch_id,user_id,movie_id,watched_at,minutes_watched,completed,device
W0007414,U00705,M00258,2026-02-09 15:04:16.434006,102,True,Mobile
W0007415,U00148,M00225,2025-10-28 15:04:16.434008,169,True,Laptop
W0007416,U00641,M00269,2026-05-06 15:04:16.434012,153,False,TV
W0007417,U00029,M00225,2025-12-19 15:04:16.434014,108,False,Tablet
W0007418,U00674,M00274,2025-10-22 15:04:16.434017,112,False,TV
W0007419,U00062,M00299,2026-03-09 15:04:16.434019,86,False,Laptop
W0007420,U00921,M00023,2025-10-09 15:04:16.434022,27,False,Mobile
W0007421,U00195,M00248,2025-10-03 15:04:16.434024,90,False,Tablet
W0007422,U00833,M00234,2025-05-20 15:04:16.434026,54,False,TV
W0007423,U00698,M00230,2026-02-22 15:04:16.434029,162,True,Laptop
W0007424,U00310,M00132,2026-01-18 15:04:16.434031,79,False,TV
W0007425,U00951,M00181,2025-10-04 15:04:16.434033,100,False,Tablet
W0007426,U00173,M00228,2025-05-21 15:04:16.434035,110,True,Tablet
W0007427,U00683,M00164,2025-12-02 15:04:16.434037,152,True,Laptop
W0007428,U00598,M00081,2026-02-11 15:04:16.434039,24,True,TV
W0007429,U00223,M00258,2025-06-11 15:04:16.434041,11,False,TV
W0007430,U00556,M00150,2025-07-27 15:04:16.434044,110,True,Laptop
W0007431,U00317,M00065,2025-11-21 15:04:16.434046,74,True,Mobile
W0007432,U00952,M00164,2025-06-14 15:04:16.434084,105,True,Mobile
W0007433,U00120,M00217,2025-07-31 15:04:16.434089,158,True,TV
W0007434,U00218,M00024,2026-03-11 15:04:16.434092,53,True,Tablet
W0007435,U00360,M00136,2026-01-12 15:04:16.434095,63,False,Tablet
W0007436,U00615,M00204,2026-02-06 15:04:16.434098,46,False,TV
W0007437,U00245,M00287,2025-08-14 15:04:16.434101,63,False,Mobile
W0007438,U00621,M00239,2026-03-22 15:04:16.434103,7,True,Tablet
W0007439,U00346,M00035,2025-12-20 15:04:16.434105,156,False,Mobile
W0007440,U00311,M00010,2026-01-10 15:04:16.434107,156,False,Tablet
W0007441,U00923,M00103,2025-07-10 15:04:16.434109,18,True,Mobile
W0007442,U00869,M00295,2026-04-18 15:04:16.434112,137,True,Laptop
W0007443,U00753,M00034,2025-08-09 15:04:16.434114,43,True,Mobile
W0007444,U00294,M00141,2026-01-28 15:04:16.434116,50,False,Tablet
W0007445,U00369,M00156,2026-04-23 15:04:16.434120,170,True,Mobile
W0007446,U00464,M00062,2026-03-31 15:04:16.434122,70,True,Laptop
W0007447,U00515,M00077,2025-11-10 15:04:16.434124,110,True,Mobile
W0007448,U00902,M00027,2025-10-22 15:04:16.434126,22,True,Tablet
W0007449,U00290,M00102,2026-02-08 15:04:16.434129,177,False,Tablet
W0007450,U00321,M00211,2025-10-01 15:04:16.434131,30,False,TV
W0007451,U00292,M00050,2025-07-04 15:04:16.434133,64,True,Tablet
W0007452,U00018,M00170,2025-07-19 15:04:16.434135,178,True,Tablet
W0007453,U00926,M00040,2025-07-15 15:04:16.434137,27,True,Laptop
W0007454,U00551,M00059,2025-11-03 15:04:16.434139,100,True,Laptop
W0007455,U00697,M00110,2025-09-01 15:04:16.434144,161,False,Mobile
W0007456,U00329,M00200,2026-04-30 15:04:16.434146,106,True,TV
W0007457,U00847,M00070,2025-11-03 15:04:16.434148,13,True,Mobile
W0007458,U00429,M00077,2025-07-03 15:04:16.434150,151,False,TV
W0007459,U00182,M00109,2025-12-18 15:04:16.434152,62,True,TV
W0007460,U00831,M00223,2025-11-17 15:04:16.434155,158,False,Laptop
W0007461,U00266,M00064,2026-04-19 15:04:16.434157,112,True,Laptop
W0007462,U00707,M00084,2025-08-11 15:04:16.434160,148,True,Tablet
W0007463,U00952,M00229,2025-08-01 15:04:16.434162,64,False,TV
W0007464,U00410,M00125,2026-02-21 15:04:16.434164,94,True,Laptop
W0007465,U00849,M00083,2026-03-27 15:04:16.434166,83,False,TV
W0007466,U00472,M00234,2025-05-20 15:04:16.434168,169,False,TV
W0007467,U00420,M00261,2025-10-12 15:04:16.434170,72,False,TV
W0007468,U00184,M00007,2026-03-21 15:04:16.434172,10,True,TV
W0007469,U00261,M00031,2025-10-08 15:04:16.434174,56,True,TV
W0007470,U00405,M00187,2025-10-11 15:04:16.434177,166,True,Mobile
W0007471,U00782,M00016,2026-01-03 15:04:16.434179,95,True,Mobile
W0007472,U00142,M00024,2026-01-08 15:04:16.434181,7,True,Tablet
W0007473,U00575,M00141,2025-05-12 15:04:16.434183,121,False,Mobile
W0007474,U00874,M00032,2025-09-04 15:04:16.434186,10,True,TV
W0007475,U00090,M00060,2025-08-01 15:04:16.434189,17,True,Mobile
W0007476,U00331,M00078,2026-04-18 15:04:16.434191,65,False,TV
W0007477,U00864,M00082,2026-04-20 15:04:16.434195,147,True,Laptop
W0007478,U00417,M00086,2025-12-01 15:04:16.434197,136,True,Tablet
W0007479,U00957,M00252,2025-05-12 15:04:16.434199,102,False,TV
W0007480,U00811,M00022,2026-02-23 15:04:16.434201,171,True,Tablet
W0007481,U00710,M00227,2025-07-20 15:04:16.434203,111,True,TV
W0007482,U00997,M00044,2025-11-09 15:04:16.434205,93,True,Mobile
W0007483,U00891,M00036,2025-11-16 15:04:16.434207,53,True,Laptop
W0007484,U00139,M00256,2025-10-28 15:04:16.434210,48,False,TV
W0007485,U00783,M00134,2026-03-20 15:04:16.434212,173,False,TV
W0007486,U00934,M00015,2025-08-20 15:04:16.434214,7,True,TV
W0007487,U00370,M00235,2025-07-02 15:04:16.434216,56,True,Tablet
W0007488,U00261,M00140,2025-06-12 15:04:16.434218,59,False,Mobile
W0007489,U00292,M00198,2025-07-01 15:04:16.434220,24,True,Mobile
W0007490,U00628,M00057,2026-03-16 15:04:16.434222,148,False,TV
W0007491,U00056,M00190,2025-07-02 15:04:16.434224,31,False,Tablet
W0007492,U00699,M00221,2026-02-18 15:04:16.434226,64,True,TV
W0007493,U00821,M00147,2025-11-03 15:04:16.434228,105,False,Laptop
W0007494,U00534,M00271,2025-08-24 15:04:16.434231,137,False,Laptop
W0007495,U00375,M00084,2025-06-01 15:04:16.434234,52,True,Tablet
W0007496,U00633,M00095,2025-09-04 15:04:16.434235,86,False,Tablet
W0007497,U00908,M00098,2025-12-05 15:04:16.434237,24,False,TV
W0007498,U00935,M00143,2026-04-30 15:04:16.434239,54,True,Laptop
W0007499,U01000,M00232,2025-07-09 15:04:16.434242,11,False,TV
W0007500,U00807,M00130,2025-06-06 15:04:16.434244,37,True,Tablet
W0007501,U00359,M00298,2026-02-08 15:04:16.434246,101,False,Laptop
W0007502,U00119,M00122,2026-03-20 15:04:16.434248,126,False,Mobile
W0007503,U00524,M00245,2026-03-21 15:04:16.434250,168,False,Tablet
W0007504,U00359,M00165,2025-08-30 15:04:16.434252,89,False,Mobile
W0007505,U00831,M00141,2026-03-25 15:04:16.434254,11,True,Laptop
W0007506,U00858,M00180,2025-05-19 15:04:16.434256,143,True,Tablet
W0007507,U00609,M00030,2025-07-11 15:04:16.434258,34,False,Tablet
W0007508,U00692,M00227,2025-06-02 15:04:16.434260,146,False,TV
W0007509,U00278,M00073,2026-04-07 15:04:16.434264,6,True,Laptop
W0007510,U00188,M00106,2025-09-18 15:04:16.434266,70,True,TV
W0007511,U00017,M00155,2025-08-12 15:04:16.434269,78,False,Laptop
W0007512,U00773,M00176,2025-05-16 15:04:16.434271,179,True,Mobile
W0007513,U00532,M00120,2026-01-06 15:04:16.434274,99,True,Laptop
W0007514,U00499,M00138,2026-04-20 15:04:16.434276,64,False,TV
W0007515,U00026,M00214,2026-02-25 15:04:16.434278,11,True,Tablet
W0007516,U00731,M00179,2025-12-23 15:04:16.434281,103,True,TV
W0007517,U00839,M00051,2026-02-11 15:04:16.434284,13,False,Laptop
W0007518,U00946,M00296,2026-03-19 15:04:16.434286,10,True,TV
W0007519,U00160,M00156,2025-11-10 15:04:16.434288,159,True,Mobile
W0007520,U00159,M00225,2025-10-08 15:04:16.434290,82,False,Laptop
W0007521,U00296,M00256,2025-06-03 15:04:16.434293,40,True,Mobile
W0007522,U00285,M00256,2025-10-06 15:04:16.434296,63,False,Mobile
W0007523,U00966,M00220,2025-11-21 15:04:16.434300,73,False,Mobile
W0007524,U00806,M00183,2025-10-07 15:04:16.434302,50,False,Tablet
W0007525,U00741,M00229,2025-08-31 15:04:16.434306,136,False,Tablet
W0007526,U00069,M00046,2025-08-06 15:04:16.434309,68,False,Tablet
W0007527,U00847,M00053,2025-07-22 15:04:16.434312,91,False,Tablet
W0007528,U00793,M00238,2025-06-30 15:04:16.434315,112,True,TV
W0007529,U00147,M00028,2026-01-11 15:04:16.434317,82,True,Mobile
W0007530,U00127,M00188,2025-06-30 15:04:16.434321,46,True,Laptop
W0007531,U00858,M00045,2025-06-13 15:04:16.434324,170,False,Mobile
W0007532,U00251,M00163,2025-09-14 15:04:16.434328,119,False,Laptop
W0007533,U00779,M00103,2025-06-15 15:04:16.434333,106,True,TV
W0007534,U00289,M00156,2025-09-16 15:04:16.434336,132,False,TV
W0007535,U00503,M00046,2026-04-24 15:04:16.434339,53,True,TV
W0007536,U00371,M00140,2025-12-05 15:04:16.434342,102,False,Mobile
W0007537,U00452,M00188,2025-05-21 15:04:16.434345,116,False,Tablet
W0007538,U00734,M00071,2025-11-10 15:04:16.434347,50,False,Laptop
W0007539,U00667,M00205,2026-01-14 15:04:16.434350,26,False,TV
W0007540,U00944,M00065,2026-01-12 15:04:16.434352,74,False,Tablet
W0007541,U00569,M00277,2025-09-04 15:04:16.434356,45,True,TV
W0007542,U00052,M00023,2025-08-21 15:04:16.434358,140,True,Tablet
W0007543,U00931,M00089,2026-04-12 15:04:16.434360,45,False,TV
W0007544,U00400,M00062,2026-05-06 15:04:16.434362,39,False,Tablet
W0007545,U00679,M00064,2026-01-28 15:04:16.434364,15,False,Mobile
W0007546,U00091,M00187,2025-09-27 15:04:16.434366,43,True,Laptop
W0007547,U00095,M00282,2025-07-08 15:04:16.434368,168,False,Tablet
W0007548,U00217,M00271,2025-07-19 15:04:16.434370,54,False,Tablet
W0007549,U00438,M00141,2025-07-06 15:04:16.434372,28,True,Tablet
W0007550,U00350,M00168,2026-02-25 15:04:16.434374,39,True,Laptop
W0007551,U00700,M00087,2026-02-22 15:04:16.434376,42,True,Mobile
W0007552,U00464,M00214,2025-11-04 15:04:16.434379,68,True,Tablet
W0007553,U00924,M00269,2025-08-29 15:04:16.434382,133,False,Tablet
W0007554,U00928,M00180,2025-10-19 15:04:16.434384,106,False,Laptop
W0007555,U00836,M00210,2025-12-23 15:04:16.434386,134,True,Laptop
W0007556,U00671,M00028,2025-06-22 15:04:16.434388,45,False,Mobile
W0007557,U00653,M00159,2025-10-31 15:04:16.434390,119,False,Laptop
W0007558,U00272,M00275,2025-06-16 15:04:16.434392,85,False,Tablet
W0007559,U00601,M00279,2026-04-22 15:04:16.434394,103,True,Laptop
W0007560,U00068,M00169,2025-10-04 15:04:16.434396,120,True,Laptop
W0007561,U00182,M00181,2025-10-21 15:04:16.434398,57,True,Mobile
W0007562,U00720,M00243,2025-05-20 15:04:16.434400,158,False,Mobile
W0007563,U00619,M00264,2025-07-10 15:04:16.434402,89,False,Mobile
W0007564,U00963,M00003,2025-12-26 15:04:16.434404,35,True,TV
W0007565,U00660,M00220,2026-04-24 15:04:16.434406,161,True,TV
W0007566,U00032,M00077,2026-04-03 15:04:16.434408,161,True,Mobile
W0007567,U00826,M00045,2026-05-01 15:04:16.434411,177,False,TV
W0007568,U00825,M00047,2025-09-06 15:04:16.434413,135,False,Tablet
W0007569,U00545,M00167,2025-11-24 15:04:16.434415,51,False,Laptop
W0007570,U00174,M00256,2026-02-20 15:04:16.434417,127,True,Tablet
W0007571,U00849,M00234,2026-03-23 15:04:16.434419,29,False,TV
W0007572,U00861,M00012,2025-08-08 15:04:16.434422,21,False,Tablet
W0007573,U00996,M00076,2026-03-31 15:04:16.434426,91,True,Tablet
W0007574,U00109,M00245,2025-06-18 15:04:16.434428,145,False,TV
W0007575,U00640,M00027,2025-10-11 15:04:16.434430,71,True,Tablet
W0007576,U00546,M00219,2026-05-02 15:04:16.434432,27,False,TV
W0007577,U00450,M00122,2026-03-12 15:04:16.434434,108,True,Tablet
W0007578,U00132,M00148,2025-11-27 15:04:16.434436,52,True,TV
W0007579,U00056,M00153,2025-09-30 15:04:16.434437,31,True,Mobile
W0007580,U00864,M00029,2025-10-25 15:04:16.434439,173,False,Laptop
W0007581,U00454,M00247,2026-04-14 15:04:16.434441,129,True,Tablet
W0007582,U00151,M00130,2026-03-20 15:04:16.434443,57,False,TV
W0007583,U00893,M00289,2025-12-11 15:04:16.434445,150,False,Mobile
W0007584,U00745,M00274,2026-01-30 15:04:16.434447,142,True,Laptop
W0007585,U00765,M00245,2025-09-12 15:04:16.434449,91,True,Laptop
W0007586,U00729,M00213,2025-11-27 15:04:16.434453,98,False,Tablet
W0007587,U00053,M00175,2025-08-25 15:04:16.434456,51,True,Tablet
W0007588,U00411,M00293,2026-03-18 15:04:16.434459,43,False,TV
W0007589,U00407,M00279,2026-02-14 15:04:16.434462,178,False,Mobile
W0007590,U00086,M00281,2025-10-12 15:04:16.434466,110,False,Tablet
W0007591,U00691,M00071,2025-08-19 15:04:16.434473,170,True,Tablet
W0007592,U00175,M00287,2026-03-12 15:04:16.434476,47,True,Mobile
W0007593,U00405,M00056,2025-12-22 15:04:16.434479,18,True,TV
W0007594,U00249,M00059,2026-02-11 15:04:16.434483,27,False,Mobile
W0007595,U00735,M00237,2025-10-14 15:04:16.434486,93,True,Tablet
W0007596,U00167,M00261,2025-06-21 15:04:16.434489,64,False,Mobile
W0007597,U00717,M00122,2025-06-28 15:04:16.434493,40,True,Tablet
W0007598,U00611,M00144,2026-01-21 15:04:16.434496,8,False,TV
W0007599,U00125,M00049,2025-10-13 15:04:16.434498,138,False,Laptop
W0007600,U00681,M00014,2025-12-26 15:04:16.434501,151,False,TV
W0007601,U00400,M00045,2025-08-29 15:04:16.434503,9,False,Tablet
W0007602,U00564,M00275,2025-06-08 15:04:16.434541,176,False,TV
W0007603,U00385,M00075,2025-11-12 15:04:16.434547,50,True,TV
W0007604,U00541,M00078,2025-11-23 15:04:16.434553,30,True,Laptop
W0007605,U00699,M00142,2025-08-23 15:04:16.434555,109,True,Tablet
W0007606,U00192,M00025,2026-01-31 15:04:16.434558,174,False,Tablet
W0007607,U00459,M00205,2026-01-20 15:04:16.434561,27,False,Laptop
W0007608,U00775,M00045,2025-12-21 15:04:16.434562,18,False,Laptop
W0007609,U00628,M00298,2025-10-23 15:04:16.434565,26,True,Laptop
W0007610,U00373,M00181,2025-10-18 15:04:16.434567,65,False,Laptop
W0007611,U00564,M00112,2026-02-05 15:04:16.434571,109,True,Tablet
W0007612,U00510,M00101,2025-08-29 15:04:16.434573,60,False,Laptop
W0007613,U00909,M00220,2025-09-15 15:04:16.434575,60,False,Laptop
W0007614,U00468,M00180,2025-08-14 15:04:16.434577,118,True,Tablet
W0007615,U00874,M00136,2026-03-28 15:04:16.434579,173,True,Mobile
W0007616,U00871,M00089,2026-03-09 15:04:16.434581,94,False,TV
W0007617,U00647,M00258,2026-03-01 15:04:16.434584,110,True,TV
W0007618,U00157,M00119,2026-05-09 15:04:16.434585,77,False,TV
W0007619,U00987,M00180,2025-12-08 15:04:16.434588,20,True,Tablet
W0007620,U00895,M00099,2025-11-20 15:04:16.434590,145,True,Mobile
W0007621,U00549,M00292,2026-03-16 15:04:16.434592,137,False,Tablet
W0007622,U00980,M00060,2025-05-27 15:04:16.434594,76,True,Tablet
W0007623,U00737,M00226,2025-10-21 15:04:16.434596,166,True,Laptop
W0007624,U00630,M00208,2026-05-04 15:04:16.434598,174,False,Tablet
W0007625,U00933,M00261,2025-07-09 15:04:16.434600,135,False,Mobile
W0007626,U00650,M00021,2025-09-09 15:04:16.434602,147,False,Mobile
W0007627,U00758,M00206,2026-04-14 15:04:16.434604,25,True,TV
W0007628,U00193,M00172,2025-07-11 15:04:16.434606,175,True,Laptop
W0007629,U00777,M00014,2025-12-20 15:04:16.434608,98,True,TV
W0007630,U00292,M00155,2025-12-04 15:04:16.434611,49,True,Mobile
W0007631,U00566,M00207,2025-07-03 15:04:16.434613,91,False,Mobile
W0007632,U00791,M00036,2025-08-18 15:04:16.434615,41,True,Tablet
W0007633,U00276,M00179,2025-07-06 15:04:16.434617,179,True,Mobile
W0007634,U00203,M00058,2025-05-12 15:04:16.434619,165,False,Mobile
W0007635,U00974,M00191,2026-03-24 15:04:16.434621,107,False,Mobile
W0007636,U00422,M00277,2026-04-18 15:04:16.434625,41,True,TV
W0007637,U00164,M00196,2026-04-01 15:04:16.434627,134,True,TV
W0007638,U00277,M00135,2025-09-16 15:04:16.434629,88,False,Laptop
W0007639,U00150,M00087,2025-08-14 15:04:16.434631,58,False,Laptop
W0007640,U00695,M00140,2025-08-07 15:04:16.434633,90,True,Tablet
W0007641,U00186,M00235,2025-11-10 15:04:16.434635,20,False,Tablet
W0007642,U00150,M00292,2025-12-09 15:04:16.434637,114,True,TV
W0007643,U00943,M00071,2025-05-14 15:04:16.434639,109,False,TV
W0007644,U00620,M00213,2025-07-14 15:04:16.434641,32,False,Tablet
W0007645,U00677,M00253,2025-08-20 15:04:16.434643,7,True,Mobile
W0007646,U00976,M00198,2026-03-08 15:04:16.434646,178,True,Tablet
W0007647,U00340,M00101,2025-07-02 15:04:16.434647,46,True,TV
W0007648,U00860,M00049,2025-12-23 15:04:16.434649,18,False,Laptop
W0007649,U00465,M00278,2026-04-25 15:04:16.434651,59,False,TV
W0007650,U00283,M00298,2026-01-22 15:04:16.434654,54,False,TV
W0007651,U00210,M00062,2026-02-15 15:04:16.434657,54,True,Mobile
W0007652,U00170,M00278,2025-08-29 15:04:16.434659,65,False,Tablet
W0007653,U00346,M00032,2025-10-07 15:04:16.434661,65,False,Tablet
W0007654,U00931,M00256,2025-07-26 15:04:16.434663,46,True,Laptop
W0007655,U00365,M00108,2025-09-01 15:04:16.434665,82,True,Tablet
W0007656,U00826,M00198,2025-10-23 15:04:16.434667,11,False,TV
W0007657,U00658,M00015,2025-06-05 15:04:16.434669,55,True,Mobile
W0007658,U00258,M00280,2025-06-20 15:04:16.434671,72,True,Tablet
W0007659,U00129,M00091,2025-11-26 15:04:16.434673,101,False,Mobile
W0007660,U00502,M00269,2026-02-05 15:04:16.434676,156,False,TV
W0007661,U00131,M00052,2025-11-03 15:04:16.434678,147,False,Laptop
W0007662,U00798,M00193,2025-11-15 15:04:16.434680,68,True,Tablet
W0007663,U00616,M00174,2025-05-20 15:04:16.434682,73,False,TV
W0007664,U00266,M00135,2026-05-07 15:04:16.434684,179,False,TV
W0007665,U00763,M00090,2025-10-20 15:04:16.434687,155,True,Laptop
W0007666,U00528,M00122,2025-06-11 15:04:16.434690,137,False,TV
W0007667,U00281,M00206,2025-11-03 15:04:16.434693,40,True,Tablet
W0007668,U00141,M00066,2025-08-28 15:04:16.434698,128,True,Laptop
W0007669,U00005,M00186,2025-08-19 15:04:16.434703,148,False,Tablet
W0007670,U00102,M00074,2025-10-14 15:04:16.434707,129,False,TV
W0007671,U00194,M00127,2025-09-03 15:04:16.434709,171,False,TV
W0007672,U00404,M00166,2026-03-09 15:04:16.434712,62,True,TV
W0007673,U00025,M00120,2025-08-06 15:04:16.434716,46,False,Mobile
W0007674,U00501,M00198,2025-10-20 15:04:16.434719,104,False,Mobile
W0007675,U00986,M00249,2026-01-21 15:04:16.434722,15,True,Laptop
W0007676,U00352,M00044,2025-11-13 15:04:16.434724,105,True,Laptop
W0007677,U00283,M00168,2025-07-23 15:04:16.434726,133,False,Mobile
W0007678,U00806,M00159,2026-04-25 15:04:16.434728,101,False,Mobile
W0007679,U00471,M00008,2025-10-16 15:04:16.434730,82,True,Mobile
W0007680,U00559,M00299,2026-04-24 15:04:16.434732,32,False,Laptop
W0007681,U00958,M00097,2026-03-02 15:04:16.434734,143,False,Mobile
W0007682,U00388,M00280,2026-05-03 15:04:16.434736,146,True,Mobile
W0007683,U00150,M00101,2026-03-05 15:04:16.434738,89,False,TV
W0007684,U00280,M00055,2026-04-19 15:04:16.434741,111,True,Laptop
W0007685,U00509,M00136,2025-10-04 15:04:16.434744,100,False,TV
W0007686,U00946,M00065,2026-02-24 15:04:16.434748,43,False,Tablet
W0007687,U00081,M00290,2025-07-21 15:04:16.434752,92,False,Tablet
W0007688,U00141,M00171,2026-02-04 15:04:16.434757,24,False,Mobile
W0007689,U00362,M00127,2025-12-02 15:04:16.434763,93,False,Laptop
W0007690,U00175,M00094,2026-03-01 15:04:16.434767,151,True,Laptop
W0007691,U00767,M00172,2025-05-18 15:04:16.434770,135,True,TV
W0007692,U00606,M00223,2025-05-28 15:04:16.434773,85,True,Mobile
W0007693,U00515,M00255,2025-08-09 15:04:16.434777,113,False,Mobile
W0007694,U00631,M00102,2025-06-25 15:04:16.434780,173,False,Tablet
W0007695,U00715,M00022,2025-10-14 15:04:16.434784,124,False,Laptop
W0007696,U00555,M00114,2026-02-07 15:04:16.434787,160,False,Laptop
W0007697,U00281,M00075,2025-06-10 15:04:16.434790,166,False,Laptop
W0007698,U00302,M00063,2025-10-04 15:04:16.434794,105,True,Tablet
W0007699,U00786,M00239,2026-03-19 15:04:16.434797,180,True,Laptop
W0007700,U00592,M00207,2025-08-14 15:04:16.434804,88,True,Mobile
W0007701,U00971,M00263,2025-06-12 15:04:16.434808,121,True,TV
W0007702,U00614,M00127,2025-05-26 15:04:16.434811,135,True,Laptop
W0007703,U00953,M00097,2025-06-24 15:04:16.434814,155,True,Tablet
W0007704,U00180,M00092,2025-06-08 15:04:16.434818,101,False,TV
W0007705,U00440,M00123,2026-05-08 15:04:16.434821,117,True,Tablet
W0007706,U00916,M00226,2025-09-12 15:04:16.434825,58,True,Mobile
W0007707,U00107,M00104,2026-02-11 15:04:16.434829,74,True,Tablet
W0007708,U00775,M00120,2025-05-20 15:04:16.434835,147,True,Tablet
W0007709,U00587,M00056,2026-03-01 15:04:16.434839,45,True,TV
W0007710,U00684,M00054,2025-08-04 15:04:16.434842,159,True,Mobile
W0007711,U00646,M00124,2025-11-16 15:04:16.434845,74,False,Laptop
W0007712,U00795,M00052,2025-06-27 15:04:16.434849,60,True,Mobile
W0007713,U00171,M00067,2026-04-01 15:04:16.434852,95,True,TV
W0007714,U00543,M00295,2025-08-19 15:04:16.434856,112,False,Mobile
W0007715,U00823,M00185,2026-04-19 15:04:16.434859,74,True,Tablet
W0007716,U00094,M00196,2026-01-05 15:04:16.434863,112,False,Mobile
W0007717,U00514,M00036,2025-08-27 15:04:16.434866,64,False,Tablet
W0007718,U00641,M00078,2025-06-17 15:04:16.434870,116,True,Mobile
W0007719,U00548,M00300,2026-05-05 15:04:16.434873,58,True,Laptop
W0007720,U00299,M00280,2026-04-04 15:04:16.434877,84,True,Laptop
W0007721,U00866,M00181,2026-03-18 15:04:16.434880,18,False,Tablet
W0007722,U00427,M00173,2025-07-01 15:04:16.434884,77,True,Laptop
W0007723,U00351,M00251,2025-12-09 15:04:16.434887,84,True,Laptop
W0007724,U00892,M00031,2025-09-12 15:04:16.434891,174,False,Mobile
W0007725,U00692,M00097,2025-06-05 15:04:16.434894,164,True,TV
W0007726,U00577,M00156,2025-06-23 15:04:16.434898,12,True,Laptop
W0007727,U00660,M00008,2025-09-21 15:04:16.434901,18,True,Mobile
W0007728,U00139,M00081,2025-08-28 15:04:16.434910,31,True,Laptop
W0007729,U00681,M00124,2026-03-22 15:04:16.434915,101,False,TV
W0007730,U00086,M00004,2026-03-12 15:04:16.434916,167,False,TV
W0007731,U00178,M00121,2026-02-18 15:04:16.434918,165,False,TV
W0007732,U00266,M00094,2025-10-30 15:04:16.434922,114,False,TV
W0007733,U00902,M00202,2025-08-21 15:04:16.434924,166,True,TV
W0007734,U00573,M00280,2025-05-13 15:04:16.434926,30,False,TV
W0007735,U00869,M00245,2025-08-06 15:04:16.434928,83,False,Laptop
W0007736,U00419,M00122,2025-11-01 15:04:16.434930,144,False,Mobile
W0007737,U00060,M00214,2025-10-01 15:04:16.434932,143,True,TV
W0007738,U00053,M00290,2025-06-02 15:04:16.434934,133,False,TV
W0007739,U00953,M00245,2025-08-31 15:04:16.434937,68,False,TV
W0007740,U00112,M00142,2026-04-18 15:04:16.434939,129,False,Laptop
W0007741,U00237,M00095,2026-01-22 15:04:16.434940,152,True,Mobile
W0007742,U00439,M00167,2025-07-20 15:04:16.434943,127,False,Tablet
W0007743,U00084,M00211,2026-03-18 15:04:16.434945,65,True,Laptop
W0007744,U00083,M00065,2025-07-04 15:04:16.434947,141,True,Laptop
W0007745,U00700,M00054,2025-12-27 15:04:16.434949,103,True,TV
W0007746,U00850,M00160,2025-11-16 15:04:16.434951,146,True,Tablet
W0007747,U00757,M00103,2026-03-17 15:04:16.434956,167,False,Tablet
W0007748,U00871,M00091,2025-10-02 15:04:16.434959,156,True,Mobile
W0007749,U00427,M00258,2025-07-07 15:04:16.434961,118,True,Mobile
W0007750,U00495,M00185,2025-11-20 15:04:16.434963,136,True,Mobile
W0007751,U00482,M00088,2025-11-01 15:04:16.434965,172,True,TV
W0007752,U00103,M00197,2025-11-30 15:04:16.434967,88,True,Mobile
W0007753,U00606,M00158,2026-03-06 15:04:16.434969,35,False,Tablet
W0007754,U00651,M00262,2025-10-02 15:04:16.434971,106,False,TV
W0007755,U00791,M00053,2026-03-16 15:04:16.434973,118,False,Tablet
W0007756,U00059,M00056,2025-10-02 15:04:16.434975,39,False,TV
W0007757,U00168,M00116,2025-06-01 15:04:16.434977,112,False,Mobile
W0007758,U00626,M00079,2025-11-03 15:04:16.434979,105,True,TV
W0007759,U00080,M00089,2026-02-03 15:04:16.434981,102,False,Laptop
W0007760,U00205,M00267,2025-05-15 15:04:16.434984,164,True,TV
W0007761,U00093,M00229,2025-08-18 15:04:16.434986,76,False,TV
W0007762,U00578,M00006,2025-06-26 15:04:16.434988,123,True,TV
W0007763,U00547,M00012,2025-10-24 15:04:16.434990,111,False,Tablet
W0007764,U00615,M00034,2026-02-12 15:04:16.434993,28,False,Mobile
W0007765,U00569,M00146,2025-08-08 15:04:16.434995,102,False,Tablet
W0007766,U00448,M00130,2025-06-08 15:04:16.434997,38,True,Tablet
W0007767,U00841,M00198,2026-03-23 15:04:16.435043,90,True,Mobile
W0007768,U00288,M00168,2026-02-28 15:04:16.435050,108,True,Tablet
W0007769,U00232,M00265,2026-03-16 15:04:16.435053,61,True,TV
W0007770,U00576,M00246,2026-04-05 15:04:16.435056,108,False,Tablet
W0007771,U00204,M00061,2025-12-29 15:04:16.435058,14,True,TV
W0007772,U00093,M00169,2026-05-06 15:04:16.435061,46,True,Mobile
W0007773,U00491,M00086,2025-12-20 15:04:16.435063,75,False,TV
W0007774,U00514,M00037,2025-05-27 15:04:16.435067,77,False,Mobile
W0007775,U00711,M00131,2025-09-13 15:04:16.435069,133,False,Laptop
W0007776,U00961,M00048,2026-05-05 15:04:16.435071,38,True,TV
W0007777,U00931,M00205,2025-11-23 15:04:16.435073,7,False,Laptop
W0007778,U00888,M00220,2026-04-10 15:04:16.435075,82,True,Tablet
W0007779,U00057,M00277,2025-10-20 15:04:16.435077,112,True,Laptop
W0007780,U00598,M00048,2025-07-13 15:04:16.435079,79,False,Laptop
W0007781,U00333,M00140,2026-02-15 15:04:16.435081,25,True,TV
W0007782,U00003,M00220,2025-10-20 15:04:16.435083,179,True,Tablet
W0007783,U00965,M00071,2025-06-01 15:04:16.435086,7,True,Tablet
W0007784,U00463,M00147,2025-09-01 15:04:16.435088,106,True,Mobile
W0007785,U00468,M00143,2026-01-31 15:04:16.435090,164,False,TV
W0007786,U00374,M00239,2025-07-15 15:04:16.435093,115,True,Tablet
